No errors
No warnings
102 ms
data source=metars
4813 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KNHK 220352Z AUTO 00000KT 10SM CLR 02/M03 A3031 RMK AO2 SLP265 T00171033,KNHK,2024-03-22T03:52:00Z,38.284,-76.408,1.7,-3.3,0,0,,10+,30.31,1026.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
KNFW 220352Z 00000KT 10SM CLR 14/12 A2984 RMK AO2 SLP091 T01390117 $,KNFW,2024-03-22T03:52:00Z,32.781,-97.436,13.9,11.7,0,0,,10+,29.84,1009.1,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,188
KMWH 220352Z 00000KT 10SM CLR 12/03 A3001 RMK AO2 SLP163 T01220028,KMWH,2024-03-22T03:52:00Z,47.193,-119.315,12.2,2.8,0,0,,10+,30.01,1016.3,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,355
KMLI 220352Z AUTO 10009KT 10SM SCT065 BKN110 04/M07 A3010 RMK AO2 SLP198 T00391072,KMLI,2024-03-22T03:52:00Z,41.4482,-90.5237,3.9,-7.2,100,9,,10+,30.10,1019.8,,TRUE,TRUE,,,,,,,SCT,6500,BKN,11000,,,,,VFR,,,,,,,,,,,,METAR,174
KMLF 220352Z AUTO 23009KT 10SM CLR 07/01 A3008 RMK AO2 SLP164 T00720006,KMLF,2024-03-22T03:52:00Z,38.4225,-113.011,7.2,0.6,230,9,,10+,30.08,1016.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1537
KMKE 220352Z 11009KT 10SM OVC060 01/M07 A3022 RMK AO2 SLP242 T00061067,KMKE,2024-03-22T03:52:00Z,42.9549,-87.9045,0.6,-6.7,110,9,,10+,30.22,1024.2,,,TRUE,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,203
KMHK 220352Z AUTO 12004KT 10SM CLR 13/04 A2990 RMK AO2 SLP125 T01280039,KMHK,2024-03-22T03:52:00Z,39.1346,-96.6789,12.8,3.9,120,4,,10+,29.90,1012.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,320
KMFD 220352Z AUTO 10006KT 10SM CLR M04/M10 A3027 RMK AO2 SLP269 T10441100,KMFD,2024-03-22T03:52:00Z,40.8204,-82.5177,-4.4,-10,100,6,,10+,30.27,1026.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,394
KMEB 220352Z AUTO 14005KT 10SM CLR 11/06 A3020 RMK AO2 SLP224 T01060061,KMEB,2024-03-22T03:52:00Z,34.7913,-79.3683,10.6,6.1,140,5,,10+,30.20,1022.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,65
KMDH 220352Z AUTO 07003KT 10SM CLR 07/M05 A3007 RMK AO2 SLP185 T00721050,KMDH,2024-03-22T03:52:00Z,37.7833,-89.2453,7.2,-5,70,3,,10+,30.07,1018.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,122
KMBG 220352Z AUTO 08009KT 3SM -SN BKN030 OVC090 M05/M08 A3009 RMK AO2 SLP215 P0001 T10501078,KMBG,2024-03-22T03:52:00Z,45.543,-100.404,-5,-7.8,80,9,,3,30.09,1021.5,,TRUE,TRUE,,,,,,-SN,BKN,3000,OVC,9000,,,,,MVFR,,,,,,0.01,,,,,,METAR,515
KLWC 220352Z AUTO 11004KT 10SM CLR 08/00 A2993 RMK AO1 SLP136 T00830000,KLWC,2024-03-22T03:52:00Z,39.0078,-95.2115,8.3,0,110,4,,10+,29.93,1013.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,252
KIWA 220352Z 14005KT 10SM CLR 19/04 A3003,KIWA,2024-03-22T03:52:00Z,33.3008,-111.644,19,4,140,5,,10+,30.03,,,,,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,420
KIOW 220352Z AUTO 11008KT 10SM BKN060 OVC100 06/M06 A3009 RMK AO2 SLP193 T00611056,KIOW,2024-03-22T03:52:00Z,41.6394,-91.5445,6.1,-5.6,110,8,,10+,30.09,1019.3,,TRUE,TRUE,,,,,,,BKN,6000,OVC,10000,,,,,VFR,,,,,,,,,,,,METAR,199
KIEN 220352Z AUTO 02007KT 10SM CLR 01/M09 A2999 RMK AO2 SLP184 T00061094,KIEN,2024-03-22T03:52:00Z,43.0261,-102.52,0.6,-9.4,20,7,,10+,29.99,1018.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1002
KIAD 220352Z 00000KT 10SM SCT250 03/M11 A3032 RMK AO2 SLP268 T00281106,KIAD,2024-03-22T03:52:00Z,38.9348,-77.4473,2.8,-10.6,0,0,,10+,30.32,1026.8,,,TRUE,,,,,,,SCT,25000,,,,,,,VFR,,,,,,,,,,,,METAR,90
KHUT 220352Z AUTO 17007KT 10SM CLR 11/09 A2990 RMK AO2 SLP119 T01110089,KHUT,2024-03-22T03:52:00Z,38.0682,-97.8607,11.1,8.9,170,7,,10+,29.90,1011.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,464
KHIE 220352Z AUTO VRB04G17KT 10SM CLR M08/M16 A3008 RMK AO2 SLP208 T10781156,KHIE,2024-03-22T03:52:00Z,44.3659,-71.5522,-7.8,-15.6,VRB,4,17,10+,30.08,1020.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,321
KFIT 220352Z AUTO 28013G19KT 10SM CLR M03/M14 A3017 RMK AO2 SLP220 T10331139,KFIT,2024-03-22T03:52:00Z,42.5549,-71.757,-3.3,-13.9,280,13,19,10+,30.17,1022,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,102
KEST 220352Z AUTO 07016KT 10SM OVC060 M02/M06 A3005 RMK AO2 SLP193 T10171061,KEST,2024-03-22T03:52:00Z,43.4008,-94.7476,-1.7,-6.1,70,16,,10+,30.05,1019.3,,TRUE,TRUE,,,,,,,OVC,6000,,,,,,,VFR,,,,,,,,,,,,METAR,401
KDVN 220352Z AUTO 12010KT 10SM CLR 04/M08 A3012 RMK AO2 SLP202 T00441083,KDVN,2024-03-22T03:52:00Z,41.6133,-90.5948,4.4,-8.3,120,10,,10+,30.12,1020.2,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,227
KDPA 220352Z 10007KT 10SM FEW120 02/M07 A3018 RMK AO2 SLP228 T00171067,KDPA,2024-03-22T03:52:00Z,41.8964,-88.2512,1.7,-6.7,100,7,,10+,30.18,1022.8,,,TRUE,,,,,,,FEW,12000,,,,,,,VFR,,,,,,,,,,,,METAR,228
KDDC 220352Z AUTO 15010KT 10SM CLR 11/07 A2989 RMK AO2 SLP117 T01060067,KDDC,2024-03-22T03:52:00Z,37.7711,-99.9692,10.6,6.7,150,10,,10+,29.89,1011.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,786
KDCA 220352Z 02007KT 10SM BKN250 07/M11 A3032 RMK AO2 SLP268 T00671106 $,KDCA,2024-03-22T03:52:00Z,38.8472,-77.0345,6.7,-10.6,20,7,,10+,30.32,1026.8,,,TRUE,TRUE,,,,,,BKN,25000,,,,,,,VFR,,,,,,,,,,,,METAR,4
KCVG 220352Z 08011KT 10SM CLR 03/M12 A3019 RMK AO2 SLP229 T00281117,KCVG,2024-03-22T03:52:00Z,39.0444,-84.6724,2.8,-11.7,80,11,,10+,30.19,1022.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,264
KCQX 220352Z AUTO 28006G21KT 10SM CLR M01/M13 A3016 RMK AO2 SLP214 T10111133,KCQX,2024-03-22T03:52:00Z,41.6878,-69.9932,-1.1,-13.3,280,6,21,10+,30.16,1021.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,17
KCNU 220352Z AUTO 17007KT 10SM FEW075 OVC095 16/10 A2994 RMK AO2 SLP135 T01560100,KCNU,2024-03-22T03:52:00Z,37.6705,-95.4846,15.6,10,170,7,,10+,29.94,1013.5,,TRUE,TRUE,,,,,,,FEW,7500,OVC,9500,,,,,VFR,,,,,,,,,,,,METAR,301
KCLT 220352Z 14007KT 10SM BKN250 15/02 A3015 RMK AO2 SLP220 T01500022,KCLT,2024-03-22T03:52:00Z,35.2225,-80.9543,15,2.2,140,7,,10+,30.15,1022,,,TRUE,,,,,,,BKN,25000,,,,,,,VFR,,,,,,,,,,,,METAR,223
KCKV 220352Z AUTO 09008KT 10SM CLR 10/M04 A3007 RMK AO2 SLP183 T01001039,KCKV,2024-03-22T03:52:00Z,36.6169,-87.4118,10,-3.9,90,8,,10+,30.07,1018.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,166
KCID 220352Z 09008KT 10SM BKN060 BKN090 OVC110 03/M07 A3005 RMK AO2 SLP185 T00331067,KCID,2024-03-22T03:52:00Z,41.8829,-91.7246,3.3,-6.7,90,8,,10+,30.05,1018.5,,,TRUE,,,,,,,BKN,6000,BKN,9000,OVC,11000,,,VFR,,,,,,,,,,,,METAR,257
KCFV 220352Z AUTO 00000KT 9SM BKN075 OVC095 13/12 A2993 RMK AO2 RAE42 SLP135 P0001 T01330122,KCFV,2024-03-22T03:52:00Z,37.0912,-95.5726,13.3,12.2,0,0,,9,29.93,1013.5,,TRUE,TRUE,,,,,,,BKN,7500,OVC,9500,,,,,VFR,,,,,,0.01,,,,,,METAR,228
KBML 220352Z AUTO 31010G20KT 10SM OVC035 M08/M15 A3001 RMK AO2 SLP184 T10781150,KBML,2024-03-22T03:52:00Z,44.576,-71.1782,-7.8,-15,310,10,20,10+,30.01,1018.4,,TRUE,TRUE,,,,,,,OVC,3500,,,,,,,VFR,,,,,,,,,,,,METAR,344
KBLU 220352Z AUTO 12004KT 10SM CLR 06/00 A3016 RMK AO2 SLP190 T00610000,KBLU,2024-03-22T03:52:00Z,39.2762,-120.709,6.1,0,120,4,,10+,30.16,1019,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1605
KBLH 220352Z AUTO 23005KT 10SM CLR 23/04 A2996 RMK AO2 SLP141 T02330039,KBLH,2024-03-22T03:52:00Z,33.6188,-114.715,23.3,3.9,230,5,,10+,29.96,1014.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,119
KBLF 220352Z AUTO 08003KT 10SM BKN100 06/M10 A3020 RMK AO2 SLP229 T00561100,KBLF,2024-03-22T03:52:00Z,37.2978,-81.2036,5.6,-10,80,3,,10+,30.20,1022.9,,TRUE,TRUE,,,,,,,BKN,10000,,,,,,,VFR,,,,,,,,,,,,METAR,871
KBIS 220352Z 04005KT 10SM FEW028 SCT110 M07/M08 A3018 RMK AO2 SNE14 SLP250 P0000 T10721083,KBIS,2024-03-22T03:52:00Z,46.7823,-100.757,-7.2,-8.3,40,5,,10+,30.18,1025,,,TRUE,,,,,,,FEW,2800,SCT,11000,,,,,VFR,,,,,,0.005,,,,,,METAR,506
KBDR 220352Z AUTO 31013G20KT 10SM CLR M01/M13 A3028 RMK AO2 SLP254 T10061128,KBDR,2024-03-22T03:52:00Z,41.1642,-73.1266,-0.6,-12.8,310,13,20,10+,30.28,1025.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
KBAN 220352Z AUTO 10SM CLR 04/M06 A3013 RMK AO2 SLP176 T00441061 $,KBAN,2024-03-22T03:52:00Z,38.355,-119.522,4.4,-6.1,,,,10+,30.13,1017.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2067
KATL 220352Z 12003KT 10SM BKN150 OVC200 18/07 A3006 RMK AO2 SLP174 T01830067,KATL,2024-03-22T03:52:00Z,33.6297,-84.4422,18.3,6.7,120,3,,10+,30.06,1017.4,,,TRUE,,,,,,,BKN,15000,OVC,20000,,,,,VFR,,,,,,,,,,,,METAR,309
KARR 220352Z AUTO 08009KT 10SM SCT110 02/M07 A3018 RMK AO2 SLP225 T00171072,KARR,2024-03-22T03:52:00Z,41.7713,-88.4815,1.7,-7.2,80,9,,10+,30.18,1022.5,,TRUE,TRUE,,,,,,,SCT,11000,,,,,,,VFR,,,,,,,,,,,,METAR,213
KAQW 220352Z AUTO 28014G24KT 10SM SCT050 M03/M13 A3021 RMK AO2 PK WND 27029/0315 SLP241 T10331133,KAQW,2024-03-22T03:52:00Z,42.6973,-73.1696,-3.3,-13.3,280,14,24,10+,30.21,1024.1,,TRUE,TRUE,,,,,,,SCT,5000,,,,,,,VFR,,,,,,,,,,,,METAR,196
KALS 220352Z AUTO 33011KT 10SM CLR 06/M12 A3005 RMK AO2 SLP144 T00611117,KALS,2024-03-22T03:52:00Z,37.4393,-105.862,6.1,-11.7,330,11,,10+,30.05,1014.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,2299
KAFN 220352Z AUTO VRB05KT 10SM CLR M04/M16 A3012 RMK AO2 SLP219 T10441156,KAFN,2024-03-22T03:52:00Z,42.8067,-72.0013,-4.4,-15.6,VRB,5,,10+,30.12,1021.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,308
KABQ 220352Z 30008KT 10SM FEW140 13/M08 A3003 RMK AO2 SLP129 T01331078,KABQ,2024-03-22T03:52:00Z,35.0419,-106.615,13.3,-7.8,300,8,,10+,30.03,1012.9,,,TRUE,,,,,,,FEW,14000,,,,,,,VFR,,,,,,,,,,,,METAR,1620
KABI 220352Z 10SM CLR 12/11 A2990 RMK AO2 SLP114 T01170106,KABI,2024-03-22T03:52:00Z,32.4106,-99.6821,11.7,10.6,,,,10+,29.90,1011.4,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,543
PTKK 220351Z 09007KT 15SM FEW014 BKN280 31/27 A2977 RMK SLP083 T03090272,PTKK,2024-03-22T03:51:00Z,7.462,151.843,30.9,27.2,90,7,,15,29.77,1008.3,,,,,,,,,,FEW,1400,BKN,28000,,,,,VFR,,,,,,,,,,,,METAR,3
PKMR 220351Z 02003KT 20SM FEW016 FEW300 31/26 A2981 RMK SLP095 T03120261,PKMR,2024-03-22T03:51:00Z,7.09,171.383,31.2,26.1,20,3,,20,29.81,1009.5,,,,,,,,,,FEW,1600,FEW,30000,,,,,VFR,,,,,,,,,,,,METAR,7
PHBK 220351Z AUTO 10SM CLR 27/16 A3011 RMK AO2 SLP198 T02670156,PHBK,2024-03-22T03:51:00Z,22.034,-159.783,26.7,15.6,,,,10+,30.11,1019.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
MUGM 220351Z 34008KT 10SM FEW045 26/20 A3002 RMK AO2 SLP165 T02560200 $,MUGM,2024-03-22T03:51:00Z,19.909,-75.206,25.6,20,340,8,,10+,30.02,1016.5,,,TRUE,TRUE,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,21
MMMX 220351Z 24010KT 8SM SKC 20/05 A3030 NOSIG RMK HZY AND FULYR 3RD 4TH QUAD,MMMX,2024-03-22T03:51:00Z,19.436,-99.072,20,5,240,10,,8,30.30,,,,,,TRUE,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,2224
KYNG 220351Z 07005KT 10SM FEW200 M05/M11 A3031 RMK AO2 SLP281 T10501106,KYNG,2024-03-22T03:51:00Z,41.2548,-80.6736,-5,-10.6,70,5,,10+,30.31,1028.1,,,TRUE,,,,,,,FEW,20000,,,,,,,VFR,,,,,,,,,,,,METAR,356
KXWA 220351Z AUTO 05005KT 4SM -SN BR OVC055 M07/M08 A3018 RMK AO2 SLP268 P0001 T10671078,KXWA,2024-03-22T03:51:00Z,48.2542,-103.747,-6.7,-7.8,50,5,,4,30.18,1026.8,,TRUE,TRUE,,,,,,-SN BR,OVC,5500,,,,,,,MVFR,,,,,,0.01,,,,,,METAR,717
KVNY 220351Z 09004KT 9SM CLR 16/11 A3006 RMK AO2 SLP177 T01560111,KVNY,2024-03-22T03:51:00Z,34.2121,-118.491,15.6,11.1,90,4,,9,30.06,1017.7,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,241
KVCT 220351Z AUTO 08005KT 6SM BR OVC006 19/18 A2986 RMK AO2 SLP109 T01940183,KVCT,2024-03-22T03:51:00Z,28.8624,-96.9301,19.4,18.3,80,5,,6,29.86,1010.9,,TRUE,TRUE,,,,,,BR,OVC,600,,,,,,,IFR,,,,,,,,,,,,METAR,33
KUGN 220351Z AUTO 10008KT 10SM OVC085 02/M07 A3021 RMK AO2 SLP239 T00171067,KUGN,2024-03-22T03:51:00Z,42.4255,-87.8634,1.7,-6.7,100,8,,10+,30.21,1023.9,,TRUE,TRUE,,,,,,,OVC,8500,,,,,,,VFR,,,,,,,,,,,,METAR,217
KTPL 220351Z AUTO 32006KT 10SM SCT100 13/12 A2986 RMK AO2 TSE05RAE29 SLP105 P0006 T01280122,KTPL,2024-03-22T03:51:00Z,31.157,-97.4094,12.8,12.2,320,6,,10+,29.86,1010.5,,TRUE,TRUE,,,,,,,SCT,10000,,,,,,,VFR,,,,,,0.06,,,,,,METAR,206
KTEB 220351Z 32008KT 10SM CLR M01/M12 A3031 RMK AO2 SLP264 T10061117 $,KTEB,2024-03-22T03:51:00Z,40.859,-74.0562,-0.6,-11.7,320,8,,10+,30.31,1026.4,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3
KSTL 220351Z 11009KT 10SM FEW100 08/M06 A3008 RMK AO2 SLP190 T00781056,KSTL,2024-03-22T03:51:00Z,38.7524,-90.3734,7.8,-5.6,110,9,,10+,30.08,1019,,,TRUE,,,,,,,FEW,10000,,,,,,,VFR,,,,,,,,,,,,METAR,163
KSNT 220351Z AUTO VRB03KT M02/M06 A3010 RMK AO1 SLP167 T10171061,KSNT,2024-03-22T03:51:00Z,44.1708,-114.927,-1.7,-6.1,VRB,3,,,30.10,1016.7,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1980
KSMX 220351Z AUTO 00000KT 10SM CLR 12/11 A3010 RMK AO2 SLP197 T01220106,KSMX,2024-03-22T03:51:00Z,34.894,-120.452,12.2,10.6,0,0,,10+,30.10,1019.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,73
KSMO 220351Z 23003KT 10SM FEW010 15/13 A3009 RMK AO2 SLP187 T01500128,KSMO,2024-03-22T03:51:00Z,34.021,-118.447,15,12.8,230,3,,10+,30.09,1018.7,,,TRUE,,,,,,,FEW,1000,,,,,,,VFR,,,,,,,,,,,,METAR,56
KSLK 220351Z AUTO 24004KT 10SM CLR M11/M18 A3015 RMK AO2 SLP245 T11111183,KSLK,2024-03-22T03:51:00Z,44.3928,-74.2029,-11.1,-18.3,240,4,,10+,30.15,1024.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,502
KSJT 220351Z AUTO 07008KT 10SM CLR 14/10 A2990 RMK AO2 SLP115 T01440100,KSJT,2024-03-22T03:51:00Z,31.3517,-100.495,14.4,10,70,8,,10+,29.90,1011.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,582
KSDB 220351Z AUTO 32014KT 10SM CLR 10/M01 A3014 RMK AO2 SLP181 T01001006,KSDB,2024-03-22T03:51:00Z,34.7433,-118.725,10,-0.6,320,14,,10+,30.14,1018.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1377
KSAT 220351Z 00000KT 10SM BKN006 BKN050 OVC250 15/14 A2987 RMK AO2 RAE09 TSE41 SLP103 TS MOVD E P0000 T01500139,KSAT,2024-03-22T03:51:00Z,29.5443,-98.4839,15,13.9,0,0,,10+,29.87,1010.3,,,TRUE,,,,,,,BKN,600,BKN,5000,OVC,25000,,,IFR,,,,,,0.005,,,,,,METAR,246
KSAN 220351Z 32005KT 10SM FEW020 SCT250 16/13 A3010 RMK AO2 SLP192 T01560128 $,KSAN,2024-03-22T03:51:00Z,32.7365,-117.197,15.6,12.8,320,5,,10+,30.10,1019.2,,,TRUE,TRUE,,,,,,FEW,2000,SCT,25000,,,,,VFR,,,,,,,,,,,,METAR,3
KSAD 220351Z AUTO 30010KT 10SM CLR 17/01 A3005 RMK AO2 SLP151 T01670011,KSAD,2024-03-22T03:51:00Z,32.8565,-109.636,16.7,1.1,300,10,,10+,30.05,1015.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,937
KROW 220351Z AUTO 33007KT 10SM SCT120 17/M02 A2992 RMK AO2 SLP086 T01721017,KROW,2024-03-22T03:51:00Z,33.3074,-104.508,17.2,-1.7,330,7,,10+,29.92,1008.6,,TRUE,TRUE,,,,,,,SCT,12000,,,,,,,VFR,,,,,,,,,,,,METAR,1105
KRDU 220351Z 14005KT 10SM FEW250 12/01 A3020 RMK AO2 SLP227 T01220011,KRDU,2024-03-22T03:51:00Z,35.8923,-78.782,12.2,1.1,140,5,,10+,30.20,1022.7,,,TRUE,,,,,,,FEW,25000,,,,,,,VFR,,,,,,,,,,,,METAR,121
KPWM 220351Z 26015G23KT 10SM FEW050 M03/M14 A3004 RMK AO2 PK WND 29029/0326 SLP174 LAST T10331139 $,KPWM,2024-03-22T03:51:00Z,43.6424,-70.3044,-3.3,-13.9,260,15,23,10+,30.04,1017.4,,,TRUE,TRUE,,,,,,FEW,5000,,,,,,,VFR,,,,,,,,,,,,METAR,15
KPVD 220351Z 29011G19KT 10SM CLR M02/M13 A3022 RMK AO2 SLP232 LAST T10221128 $,KPVD,2024-03-22T03:51:00Z,41.7225,-71.4325,-2.2,-12.8,290,11,19,10+,30.22,1023.2,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,15
KPIT 220351Z 02007KT 10SM CLR M01/M11 A3029 RMK AO2 SLP279 T10111111,KPIT,2024-03-22T03:51:00Z,40.4814,-80.2083,-1.1,-11.1,20,7,,10+,30.29,1027.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,339
KPHX 220351Z 23003KT 10SM CLR 23/04 A2998 RMK AO2 SLP139 T02280039,KPHX,2024-03-22T03:51:00Z,33.4278,-112.004,22.8,3.9,230,3,,10+,29.98,1013.9,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,338
KP59 220351Z AUTO 25004KT M09/M14 A3026 RMK AO1 SLP265 T10891139,KP59,2024-03-22T03:51:00Z,47.467,-87.875,-8.9,-13.9,250,4,,,30.26,1026.5,,TRUE,TRUE,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,185
KOXR 220351Z 00000KT 10SM CLR 14/12 A3008 RMK AO2 SLP185 T01390117,KOXR,2024-03-22T03:51:00Z,34.2001,-119.204,13.9,11.7,0,0,,10+,30.08,1018.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,12
KOXC 220351Z AUTO 30008KT 10SM CLR M03/M12 A3024 RMK AO2 SLP261 T10331122 FZRANO,KOXC,2024-03-22T03:51:00Z,41.4741,-73.1353,-3.3,-12.2,300,8,,10+,30.24,1026.1,,TRUE,TRUE,,,,TRUE,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,211
KORF 220351Z 13004KT 10SM CLR 07/01 A3027 RMK AO2 SLP250 T00670011,KORF,2024-03-22T03:51:00Z,36.9037,-76.1927,6.7,1.1,130,4,,10+,30.27,1025,,,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
KORD 220351Z 11011KT 10SM SCT070 BKN120 BKN180 02/M07 A3019 RMK AO2 SLP231 T00221067 $,KORD,2024-03-22T03:51:00Z,41.9602,-87.9316,2.2,-6.7,110,11,,10+,30.19,1023.1,,,TRUE,TRUE,,,,,,SCT,7000,BKN,12000,BKN,18000,,,VFR,,,,,,,,,,,,METAR,202
KOCF 220351Z AUTO 11006KT 10SM BKN060 20/16 A3005 RMK AO2 SLP175 T02000156 $,KOCF,2024-03-22T03:51:00Z,29.1636,-82.221,20,15.6,110,6,,10+,30.05,1017.5,,TRUE,TRUE,TRUE,,,,,,BKN,6000,,,,,,,VFR,,,,,,,,,,,,METAR,24
KNYC 220351Z AUTO 30010G18KT 10SM CLR 01/M13 A3033 RMK AO2 SLP262 T00061128 $,KNYC,2024-03-22T03:51:00Z,40.779,-73.9692,0.6,-12.8,300,10,18,10+,30.33,1026.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,33
KNBT 220351Z AUTO 08010KT 10SM CLR 14/09 A3025 RMK AO2 SLP246 T01440094,KNBT,2024-03-22T03:51:00Z,35.022,-76.463,14.4,9.4,80,10,,10+,30.25,1024.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,5
KMYL 220351Z AUTO 07003KT 10SM SCT065 01/M04 A3006 RMK AO2 SLP193 T00111039,KMYL,2024-03-22T03:51:00Z,44.8943,-116.1,1.1,-3.9,70,3,,10+,30.06,1019.3,,TRUE,TRUE,,,,,,,SCT,6500,,,,,,,VFR,,,,,,,,,,,,METAR,1532
KLGU 220351Z AUTO 27003KT 10SM CLR 08/01 A3007 RMK AO2 SLP170 T00830006,KLGU,2024-03-22T03:51:00Z,41.7865,-111.852,8.3,0.6,270,3,,10+,30.07,1017,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1359
KLGA 220351Z 32017G23KT 10SM FEW250 01/M11 A3031 RMK AO2 SLP262 T00111106 $,KLGA,2024-03-22T03:51:00Z,40.7794,-73.8803,1.1,-10.6,320,17,23,10+,30.31,1026.2,,,TRUE,TRUE,,,,,,FEW,25000,,,,,,,VFR,,,,,,,,,,,,METAR,9
KJFK 220351Z 32016G27KT 10SM FEW250 01/M12 A3032 RMK AO2 PK WND 32027/0349 SLP266 T00061117,KJFK,2024-03-22T03:51:00Z,40.6392,-73.7639,0.6,-11.7,320,16,27,10+,30.32,1026.6,,,TRUE,,,,,,,FEW,25000,,,,,,,VFR,,,,,,,,,,,,METAR,3
KJCT 220351Z AUTO 09004KT 10SM FEW110 14/08 A2991 RMK AO2 SLP099 T01390083,KJCT,2024-03-22T03:51:00Z,30.5105,-99.7665,13.9,8.3,90,4,,10+,29.91,1009.9,,TRUE,TRUE,,,,,,,FEW,11000,,,,,,,VFR,,,,,,,,,,,,METAR,522
